"(nan, nan)",,16779.0,17372.0,17169.0,17566.0,17490.0,18543.0,18474.0,18079.0,18483.0,19811.0,20268.0
"(nan, nan)",,34835.0,34803.0,35590.0,36526.0,37566.0,37409.0,37715.0,38889.0,38225.0,40433.0,40275.0
"(nan, nan)",,13021.0,12950.0,13161.0,13166.0,13015.0,13087.0,13201.0,13574.0,13769.0,13688.0,14171.0
"(nan, nan)",,6532.0,6532.0,6688.0,6491.0,6706.0,6717.0,6738.0,6796.0,6752.0,7069.0,7151.0
"(nan, nan)",,17997.0,18362.0,17742.0,17713.0,18011.0,18237.0,18123.0,18631.0,18538.0,19060.0,19064.0
"(nan, nan)",,17133.0,17029.0,16729.0,16435.0,16586.0,16911.0,17152.0,17028.0,16901.0,17857.0,18013.0
"(nan, nan)",,20617.0,20402.0,20240.0,20265.0,20312.0,20799.0,21021.0,20800.0,20463.0,21027.0,21165.0
"(nan, nan)",,9407.0,9796.0,9995.0,10392.0,10461.0,11007.0,10452.0,10686.0,10462.0,10865.0,11518.0
"(nan, nan)",,4804.0,4799.0,4928.0,4847.0,4829.0,4832.0,4893.0,4883.0,4803.0,4994.0,4973.0
"(nan, nan)",,17885.0,18192.0,18414.0,18919.0,19048.0,19594.0,19664.0,20444.0,20252.0,21055.0,21507.0
"(nan, nan)",,10843.0,10945.0,11006.0,10847.0,10947.0,11062.0,11033.0,10976.0,10878.0,11243.0,11286.0
"(nan, nan)",,12393.0,12217.0,12225.0,12181.0,12124.0,12115.0,12393.0,12304.0,12348.0,12804.0,12942.0
"(nan, nan)",,105631.0,105709.0,107675.0,108940.0,110923.0,113218.0,116105.0,118066.0,117991.0,126549.0,127913.0
"(nan, nan)",,25613.0,26031.0,25604.0,25237.0,25525.0,25682.0,25690.0,25529.0,25172.0,26479.0,26881.0
"(nan, nan)",,2636.0,2451.0,2456.0,2438.0,2455.0,2457.0,2493.0,2453.0,2481.0,2590.0,2574.0
"(nan, nan)",,19327.0,19387.0,19243.0,19432.0,20109.0,20296.0,20419.0,20978.0,20002.0,20992.0,22671.0
"(nan, nan)",,64575.0,64418.0,66051.0,65926.0,65932.0,65754.0,66228.0,66795.0,65805.0,69550.0,70083.0
"(nan, nan)",,1141.0,1147.0,1158.0,1149.0,1203.0,1220.0,1225.0,1228.0,1256.0,1349.0,1309.0
"(nan, nan)",,28332.0,27841.0,28155.0,28634.0,29559.0,29763.0,30209.0,30684.0,30779.0,32638.0,33564.0
"(nan, nan)",,25948.0,25500.0,26326.0,26008.0,26229.0,26612.0,26134.0,25805.0,25733.0,26808.0,26541.0
"(nan, nan)",,54222.0,54609.0,54260.0,55007.0,56563.0,57923.0,59129.0,58950.0,58377.0,61916.0,62630.0
"(nan, nan)",,37364.0,37084.0,36474.0,36023.0,36104.0,37006.0,37665.0,37442.0,36494.0,37849.0,37859.0
"(nan, nan)",,19523.0,19001.0,18732.0,18876.0,19009.0,18907.0,18917.0,18695.0,18663.0,19176.0,19140.0
"(nan, nan)",,24485.0,24248.0,24461.0,24348.0,24295.0,24537.0,24584.0,24590.0,24185.0,25031.0,25174.0
"(nan, nan)",,20709.0,20440.0,21601.0,21801.0,22173.0,22537.0,22698.0,22601.0,22266.0,23317.0,23219.0
"(nan, nan)",,56000.0,56218.0,56797.0,57905.0,59863.0,60639.0,61462.0,62072.0,61858.0,64759.0,66146.0
"(nan, nan)",,31315.0,31566.0,32104.0,32697.0,33438.0,33774.0,34786.0,34657.0,34393.0,36156.0,35983.0
"(nan, nan)",,19740.0,19590.0,19680.0,19844.0,20466.0,21051.0,21198.0,21661.0,21664.0,23097.0,22913.0
"(nan, nan)",,21207.0,20995.0,21407.0,22131.0,22562.0,22847.0,23391.0,23453.0,23588.0,25108.0,25089.0
"(nan, nan)",,44355.0,44950.0,44919.0,45327.0,46513.0,47256.0,48698.0,48638.0,48670.0,52016.0,53314.0
"(nan, nan)",,17208.0,16585.0,16785.0,16792.0,17050.0,17446.0,17599.0,17424.0,16875.0,17404.0,17494.0
"(nan, nan)",,7971.0,8182.0,7980.0,8302.0,8360.0,8506.0,8833.0,8865.0,8913.0,9268.0,9314.0
"(nan, nan)",,44255.0,43719.0,44065.0,44216.0,44515.0,45220.0,45696.0,45406.0,44936.0,47694.0,48112.0
"(nan, nan)",,1791.0,1774.0,1749.0,1852.0,1832.0,1849.0,1828.0,1848.0,1812.0,1909.0,1913.0
"(nan, nan)",,42087.0,42656.0,42024.0,42232.0,42968.0,43504.0,44581.0,44987.0,45204.0,47956.0,48138.0
"(nan, nan)",,26763.0,26635.0,27328.0,27660.0,27882.0,28948.0,30168.0,30459.0,30013.0,32006.0,32608.0
"(nan, nan)",,15497.0,15482.0,15357.0,15415.0,15713.0,15916.0,16015.0,16581.0,16408.0,16474.0,16530.0
"(nan, nan)",,196696.0,198730.0,202028.0,207201.0,213248.0,219163.0,223668.0,227090.0,225239.0,239556.0,248242.0
"(nan, nan)",,48678.0,48535.0,49325.0,49767.0,50848.0,51961.0,52589.0,53008.0,52615.0,55965.0,58037.0
"(nan, nan)",,32548.0,32758.0,32676.0,32820.0,33190.0,34027.0,34493.0,34275.0,33946.0,35018.0,32900.0
"(nan, nan)",,23615.0,23828.0,24635.0,24708.0,24935.0,25096.0,24973.0,25387.0,24688.0,26027.0,26743.0
