,,1499.0,1660.0,1789.0,1790.0,1825.0,1825.0,1812.0,1886.0,1963.0,2039.0
,,19405.0,20044.0,20827.0,21423.0,22418.0,22546.0,21410.0,21573.0,22681.0,23278.0
,,2794.0,2961.0,3102.0,3161.0,3237.0,3160.0,2994.0,3071.0,3237.0,3329.0
,,253.0,271.0,287.0,296.0,299.0,310.0,319.0,380.0,440.0,478.0
,,1693.0,1915.0,2057.0,2177.0,2327.0,2479.0,2530.0,2696.0,3077.0,3352.0
,,7758.0,8061.0,8357.0,8531.0,8646.0,8509.0,8422.0,8666.0,9218.0,9517.0
,,182.0,194.0,212.0,214.0,208.0,202.0,196.0,183.0,186.0,198.0
,,3182.0,3376.0,3510.0,3636.0,3760.0,3854.0,3953.0,4092.0,4394.0,4723.0
,,3254.0,3519.0,3702.0,3834.0,3977.0,4092.0,4088.0,4307.0,4847.0,5127.0
,,6805.0,7461.0,7832.0,7905.0,8065.0,8252.0,8193.0,8393.0,9099.0,9366.0
,,5874.0,6095.0,6354.0,6535.0,6693.0,6832.0,6918.0,7178.0,8060.0,8660.0
,,2331.0,2545.0,2715.0,2845.0,2948.0,3013.0,3119.0,3273.0,3668.0,3851.0
,,2688.0,3000.0,3300.0,3466.0,3524.0,3549.0,3555.0,3708.0,4122.0,4269.0
,,2534.0,2839.0,3049.0,3207.0,3352.0,3419.0,3552.0,3640.0,3960.0,4104.0
,,7852.0,8569.0,9367.0,9800.0,10127.0,10535.0,10847.0,11295.0,12378.0,13044.0
,,4812.0,4994.0,5233.0,5430.0,5632.0,5723.0,5752.0,6019.0,6641.0,6874.0
,,1822.0,2143.0,2368.0,2505.0,2613.0,2676.0,2598.0,2766.0,3061.0,3186.0
,,1857.0,2097.0,2312.0,2453.0,2620.0,2655.0,2709.0,2998.0,3303.0,3459.0
,,7764.0,8272.0,8877.0,9384.0,9551.0,9769.0,9502.0,10253.0,11281.0,11568.0
,,1714.0,1927.0,2117.0,2327.0,2432.0,2415.0,2234.0,2372.0,2661.0,2680.0
,,984.0,1114.0,1204.0,1301.0,1249.0,1247.0,1233.0,1225.0,1368.0,1435.0
,,4896.0,5392.0,5796.0,6076.0,6139.0,6127.0,6151.0,6514.0,7134.0,7029.0
,,174.0,206.0,244.0,253.0,241.0,223.0,224.0,249.0,279.0,272.0
